;KONE»N… POÿADÕ SPAC 2009;;;;;;;;;;;;;;;;;;;;;;;
;12. roËnÌk;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie A;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sta¯ÌË;Mlyn.;Krnov;Bohum.;Velk·;Tour de;Tour de;Memor.;MR SAC;MR SAC;Barto-;5hod.;Stonav.;VC;Paskov.;MokrÈ;Petrov.;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Ëas.;Ëas.;;Ëas.;Polom;S·dek;Javor.;A.Dohn.;Ëas.;siln.;öovice;Bohum.;Ëas.;Laöska;kriù·k;Lazce;Ëas.;celkem;;
63.;MATHIAS;Fiedler;VCR  REGENSBURG;28;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;28;99;0
64.;R¡BL;Martin;4EVER;28;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;28;99;0
65.;BESTWINA;Michal;UKS SOKOL KETY;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;99;0
66.;»APEK;Andrej;TJ  Té  TÿINEC;27;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;27;99;0
67.;SVÃNT›;Radek;GHOST - MOJEKOLO.CZ;27;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;27;99;0
68.;MRŸZEK;Michal;SUNDANCE  TJ OPAVA;26;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;99;0
69.;MYN¡ÿ;Ond¯ej;NOVATOP LAPIERRE;26;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;10;0;26;99;0
70.;HOR¡K;Ond¯ej;ROCKTECHNIK  TRIATLON;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;99;0
71.;äTAJNER;Pavel;CK  FESO  PETÿVALD;24;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;24;99;0
72.;SKRZYPEK;Piotr;AGK  RYBNIK - POLSKO;24;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;24;99;0
73.;FRANER;Jakub;BIKE  SPORT  SERVIS  OPAVA;23;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23;99;0
74.;KONVI»KA;Adam;4EVER;23;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;23;99;0
75.;SADKE;Tom·ö;BIKE ONE;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;99;0
76.;GREPL;Radim;MADT SPORT KLAPKA;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;99;0
77.;JANOäEK;Tom·ö;ETRIATLON  TEAM;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;99;0
78.;SLUPIK;Robert;AGK  RYBNIK - POLSKO;22;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;22;99;0
79.;TYLE»EK;Martin;YOGI RACING TEAM OSTRAVA  ;22;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;22;99;0
80.;HOL¡äEK;Marek;SK VALAäSK…HO KR¡LOVSTVÕ;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;22;99;0
81.;FILIP;Daniel;CK FRENäT¡T P.R. 2;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;99;0
82.;MAT¡K;Andrej;TJ Té TÿINEC;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;99;0
83.;LITVIK;Miroslav;TURZOVKA - SLOVENSKO;21;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;21;99;0
84.;MIKSA;Robert;»ESK›  TÃäÕN;20;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;20;99;0
85.;WOJNAR;Luk·ö;BOHUMÕN;20;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;20;99;0
86.;BERNARD;Martin;RATIBOÿ;19;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;19;99;0
87.;KRŸPA;ZdenÏk;CK FRENäT¡T P.R. 2;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;99;0
88.;VAJDA;Jaroslav;;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;99;0
89.;NAVAÿÕK;Martin;X-AIR  OSTRAVA;15;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;99;0
90.;KOHOUTEK;Martin;KOPÿIVNICE;15;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;15;99;0
91.;KRE»MER;Marek;OSTRAVA;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;99;0
92.;KNAPÕK;Miroslav;CYKLOART KOPÿIVNICE;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;99;0
93.;äNAJDR;Ji¯Ì;SK VALAäSK…HO KR¡LOVSTVÕ;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;14;99;0
94.;PIL»ÕK;Adam;GHOST - MOJEKOLO.CZ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;DQ;0;11;0;11;99;0
95.;»ELADNÕK;Michal;PODHOST›NSK› VRCHAÿ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;99;0
96.;KNEBEL;Radim;SK VALAäSK…HO KR¡LOVSTVÕ;0;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0
97.;CÕGLER;Jakub;FORMAN CYCLING TEAM;0;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0
98.;HELEBRANT;Pavel;BIKE  SPORT  SERVIS  OPAVA;0;0;0;0;0;0;DNF;0;0;0;0;0;0;0;0;0;0;0;0;99;0
99.;FILDAS;Ond¯ej;SACHASPORT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;DNF;0;0;0;0;99;0
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;Kategorie B;;;;;;;;;;;;;;;;;;;;;;;
;;;;;Sta¯ÌË;Mlyn.;Krnov;Bohum.;Velk·;Tour de;Tour de;Memor.;MR SAC;MR SAC;Barto-;5hod.;Stonav.;VC;Paskov.;MokrÈ;Petrov.;;;
po¯adÌ;p¯ÌjmenÌ;jmÈno;klub;11 nej;Ëas.;Ëas.;;Ëas.;Polom;S·dek;Javor.;A.Dohn.;Ëas.;siln.;öovice;Bohum.;Ëas.;Laöska;kriù·k;Lazce;Ëas.;celkem;;
1.;CELTA;Tom·ö;STUDIO 2001 - MRX;504;40;40;0;40;68;0;38;0;40;33;40;0;80;0;40;40;38;537;103;1
2.;KL¡äTERKA;Tom·ö;ACK STAR¡ VES n.O.  "A";468;33;31;33;38;76;32;40;40;36;34;38;0;68;0;0;0;0;499;103;1
3.;MINDEK;Tom·ö;Pÿ¡TEL…  ZELEN…HO  ⁄DOLÕ;441;0;23;34;29;72;38;0;34;31;31;34;29;64;40;34;0;0;493;103;1
4.;BABAN;Marcel;SDH  STONAVA;430;36;36;0;36;DNF;33;36;33;34;0;22;DNF;76;0;38;32;40;452;103;1
5.;GALUäKA;Tom·ö;SK  äAFRATA  BOHUMÕN;418;32;30;31;33;54;31;29;36;29;27;31;36;58;25;33;38;36;589;103;1
